_NAME_,_PRICE_,_CUSINE_CATEGORY_,_CITY_,_REGION_,_URL_,_PAGE_NO_,_CUSINE_TYPE_,_TIMING_,_RATING_TYPE_,_RATING_,_VOTES_
"""Sandwich Factory""","""200""","""Sandwich""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/sandwich-factory-2-cidco/info""","""30""","""none""","""10am to 11pm(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""The Lotus Multi Cuisine Restaurant""","""300""","""North Indian,Chinese""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/the-lotus-multi-cuisine-restaurant-cidco/info""","""30""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.2""","""26"""
"""Yummy Tummy Food Van""","""250""","""Desserts,Ice Cream,Sandwich""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/yummy-tummy-food-van-gadia-vihar/info""","""30""","""Food Truck""","""5pm to 12midnight(Mon-Sun)""","""Good""","""3.8""","""20"""
"""Devpriya's Floating Spirit Bar & Restaurant""","""800""","""North Indian,South Indian,Chinese""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/devpriyas-floating-spirit-bar-restaurant-nirala-bazar/info""","""30""","""Quick Bites""","""1030am to 11pm(Mon-Sun)""","""Good""","""3.8""","""29"""
"""Noopur""","""500""","""North Indian,Maharashtrian,Fast Food""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/noopur-usmanpura/info""","""30""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.3""","""23"""
"""Hotel Jai Maharashtra Non-Veg""","""400""","""Maharashtrian""","""Aurangabad""","""Harsul""","""https://www.zomato.com/aurangabad/hotel-jai-maharashtra-non-veg-harsul/info""","""30""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.4""","""18"""
"""Amul Ice - Cream""","""200""","""Ice Cream""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/amul-ice-cream-usmanpura/info""","""31""","""Dessert Parlor""","""10am to 11pm(Mon-Sun)""","""Average""","""3.3""","""23"""
"""Hotel Konkan Kinara""","""650""","""Maharashtrian,North Indian,Chinese,Seafood,Continental""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/hotel-konkan-kinara-gadia-vihar/info""","""31""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.6""","""22"""
"""Kathi Roll House""","""150""","""Fast Food,Rolls""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/kathi-roll-house-cidco/info""","""31""","""none""","""4pm to 11pm(Mon-Sun)""","""Average""","""3.3""","""27"""
"""Tashan Talkies""","""500""","""Cafe,Chinese,North Indian,South Indian,Street Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/tashan-talkies-cidco/info""","""31""","""Quick Bites""","""1130am to 11pm(Mon-Sun)""","""Average""","""2.7""","""29"""
"""Monginis""","""350""","""Bakery,Desserts""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/monginis-usmanpura/info""","""31""","""Bakery""","""930am to 11pm(Mon-Sun)""","""Average""","""3.4""","""27"""
"""Desi Videshi Cafe""","""200""","""Pizza,Street Food,Beverages,Sandwich""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/desi-videshi-cafe-usmanpura/info""","""31""","""Quick Bites""","""10am to 11pm(Mon-Sun)""","""Average""","""3.1""","""15"""
"""Bombay Cafe""","""500""","""Cafe""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/bombay-cafe-cidco/info""","""31""","""Café""","""11am to 11pm(Mon-Sun)""","""Good""","""3.5""","""23"""
"""Lazeez Chinese""","""200""","""Biryani""","""Aurangabad""","""Shahgunj""","""https://www.zomato.com/aurangabad/lazeez-chinese-shahgunj/info""","""31""","""none""","""10am to 1145pm(Mon-Sun)""","""Good""","""3.5""","""13"""
"""Daji's Kitchen""","""400""","""Fast Food,Chinese,North Indian""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/dajis-kitchen-cidco/info""","""31""","""Quick Bites""","""6am to 1130pm(Mon-Sun)""","""Average""","""3.4""","""12"""
"""Sahara Hotel""","""400""","""Chinese,North Indian,Street Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/sahara-hotel-cidco/info""","""31""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.4""","""28"""
"""Seven Spices Garden Restaurant""","""300""","""North Indian""","""Aurangabad""","""Nirala Bazar""","""https://www.zomato.com/aurangabad/seven-spices-garden-restaurant-nirala-bazar/info""","""31""","""none""","""11am to 11pm(Mon-Sun)""","""Average""","""3.3""","""20"""
"""Silver Inn""","""500""","""North Indian,South Indian,Chinese""","""Aurangabad""","""Akashwani""","""https://www.zomato.com/aurangabad/silver-inn-akashwani/info""","""31""","""Casual Dining""","""24""","""Average""","""3.4""","""23"""
"""Master Cook""","""500""","""North Indian,Chinese""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/master-cook-gadia-vihar/info""","""31""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Good""","""3.6""","""22"""
"""A S Club""","""800""","""North Indian,South Indian,Chinese""","""Aurangabad""","""Waluj""","""https://www.zomato.com/aurangabad/a-s-club-waluj/info""","""31""","""Casual Dining""","""7am to 11pm(Mon-Sun)""","""Good""","""3.5""","""17"""
"""Cool Down""","""200""","""Fast Food,Desserts,Beverages""","""Aurangabad""","""Ulkanagari""","""https://www.zomato.com/aurangabad/cool-down-1-ulkanagari/info""","""31""","""none""","""10am to 1230AM(Mon-Sun)""","""Not rated""","""-""","""-"""
"""Green Chillies Family Restaurant""","""300""","""North Indian,Chinese,Fast Food""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/green-chillies-family-restaurant-cidco/info""","""32""","""Quick Bites""","""11am to 12midnight(Mon-Sun)""","""None""","""NEW""","""NEW"""
"""Melt 'n' Mellow""","""200""","""Desserts,Ice Cream""","""Aurangabad""","""CIDCO""","""https://www.zomato.com/aurangabad/melt-n-mellow-cidco/info""","""32""","""Dessert Parlor""","""10am to 11pm(Mon-Sun)""","""Good""","""3.5""","""18"""
"""Renuka Pav Bhaji and Chinese Centre""","""150""","""Street Food""","""Aurangabad""","""Waluj""","""https://www.zomato.com/aurangabad/renuka-pav-bhaji-and-chinese-centre-waluj/info""","""32""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Average""","""3.2""","""7"""
"""Rasraj Juice & Snack Centre""","""300""","""Fast Food,Juices""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/rasraj-juice-snack-centre-usmanpura/info""","""32""","""Quick Bites""","""11am to 11pm(Mon-Sun)""","""Good""","""3.7""","""25"""
"""Sharveen Executive""","""650""","""North Indian,Mughlai,Chinese""","""Aurangabad""","""Gadia Vihar""","""https://www.zomato.com/aurangabad/sharveen-executive-1-gadia-vihar/info""","""32""","""Casual Dining""","""11am to 11pm(Mon-Sun)""","""Average""","""3.4""","""19"""
"""Rajyog Rajasthani Restaurant""","""500""","""Rajasthani""","""Aurangabad""","""MIDC""","""https://www.zomato.com/aurangabad/rajyog-rajasthani-restaurant-midc/info""","""32""","""Quick Bites""","""1130am to 4pm,630pm to 11pm(Mon-Sun)""","""Average""","""3.3""","""9"""
"""Dreams Veg Fine Dine""","""800""","""North Indian,South Indian,Chinese""","""Aurangabad""","""Usmanpura""","""https://www.zomato.com/aurangabad/dreams-veg-fine-dine-usmanpura/info""","""32""","""Casual Dining""","""730am to 11pm(Mon-Sun)""","""Average""","""3.2""","""10"""
